"","station_id","station_name","lat","long","start_n","end_n","e_start_n","e_end_n","c_start_n","c_end_n","total","classic","electric"
"220","18022","Archer (Damen) Ave & 37th St",41.826712,-87.683144,16,14,3,4,11,6,30,17,7
"221","18025","Carpenter St & 63rd St",41.77987,-87.650919,2,1,0,0,1,1,3,2,0
"222","18058","Leavitt St & Chicago Ave",41.895501,-87.682017,181,185,57,56,108,111,366,219,113
"223","18062","Aberdeen St & Randolph St",41.8841453333333,-87.6542618333333,227,265,79,83,133,160,492,293,162
"224","18067","Walsh Park",41.91461,-87.667968,146,136,18,17,96,90,282,186,35
"225","18069","Cherry Ave & Blackhawk St",41.9072388333333,-87.6556228333333,30,11,7,4,17,7,41,24,11
"226","20103","Prospect Sq & 91st St",41.7282338,-87.6675239,9,9,3,2,2,1,18,3,5
"227","20104","State St & 95th St",41.721849,-87.622854,10,7,5,4,3,2,17,5,9
"228","20105","Halsted St & 96th St",41.7197121836188,-87.6430195569992,2,0,0,0,2,0,0,0,0
"229","20107","Walden Pkwy & 100th St",41.7122778333333,-87.6677283333333,11,8,8,5,3,3,19,6,13
"230","20108","Hale Ave & 107th St",41.6992005,-87.6689011666667,1,0,1,0,0,0,0,0,0
"231","20109","Vernon Ave & 107th St",41.700205,-87.6123398333333,3,1,2,0,1,1,4,2,0
"232","20110","Eberhart Ave & 91st St",41.7292671417056,-87.6118294894695,4,2,1,1,3,1,6,4,2
"233","20113","Dauphin Ave & 103rd St",41.7073416666667,-87.6076895,0,0,0,0,0,0,0,0,0
"234","20116","Dauphin Ave & 87th St",41.7365590228221,-87.6012575626373,4,2,1,1,3,1,6,4,2
"235","20118","Eggleston Ave & 92nd St",41.7276811666667,-87.6348595,3,0,3,0,0,0,0,0,0
"236","20119","Elizabeth St & 92nd St",41.7267989637012,-87.6542901992798,4,5,0,0,4,4,9,8,0
"237","20120","Stewart Ave & 83rd St",41.7436476666667,-87.6341051666667,4,4,3,3,1,1,8,2,6
"238","20121","Loomis Blvd & 84th St",41.7414865286181,-87.6584100723267,1,1,0,0,1,1,2,2,0
"239","20127","Halsted St & 111th St",41.6922803333333,-87.6426718333333,6,2,6,2,0,0,8,0,8
"240","20129","Ada St & 113th St",41.6875471666667,-87.6553313333333,2,0,2,0,0,0,0,0,0
"241","20131","Cottage Grove Ave & 111th Pl",41.6916995,-87.6100108333333,1,0,1,0,0,0,0,0,0
"242","20203","Lawndale Ave & 111th St",41.6913031666667,-87.7128273333333,3,0,3,0,0,0,0,0,0
"243","20205","Western Ave & 111th St",41.6911653333333,-87.6813213333333,3,2,3,2,0,0,5,0,5
"244","20206","Homewood Ave & 115th St",41.6845950720262,-87.6707080006599,4,12,2,6,1,4,16,5,8
"245","20207","Major Taylor Trail & 115th St",41.684932,-87.645289,17,5,8,1,4,0,22,0,9
"246","20210","State St & 123rd St",41.6706438368798,-87.6225864887238,2,1,1,0,1,1,3,2,0
"247","20213","Commercial Ave & 130th St",41.659126,-87.5507305,0,0,0,0,0,0,0,0,0
"248","20218","Avenue O & 118th St",41.681001,-87.537931,10,9,8,6,0,0,19,0,14
"249","20221","Torrence Ave & 106th St",41.7028008502259,-87.5597262382507,1,0,0,0,1,0,0,0,0
"250","20222","Burnham Greenway & 105th St",41.7046466666667,-87.5283928333333,4,4,3,2,1,2,8,3,5
"251","20223","Ewing Ave & Burnham Greenway",41.712748,-87.534813,4,2,2,1,0,0,6,0,3
"252","20226","Oglesby Ave & 100th St",41.7133974844224,-87.5658416748047,6,5,3,1,3,4,11,7,4
"253","20227","Bradley Park",41.7178856666667,-87.5646075,7,7,7,6,0,0,14,0,13
"254","20229","Baltimore Ave & 87th St",41.737336,-87.548515,6,7,0,0,4,3,13,7,0
"255","20230","Clyde Ave & 87th St",41.7371514643106,-87.572740316391,9,6,0,0,7,6,15,13,0
"256","20231","East End Ave & 87th St",41.7368152144067,-87.5828012824059,6,6,4,4,2,2,12,4,8
"257","20232","Big Marsh Park",41.685877,-87.573824,18,18,4,4,5,5,36,10,8
