"","station_id","station_name","lat","long","start_n","end_n","e_start_n","e_end_n","c_start_n","c_end_n","total","classic","electric"
"168","15640","Avers Ave & Belmont Ave",41.939408,-87.723574,218,217,135,126,78,74,435,152,261
"169","15642","California Ave & Fletcher St",41.9384583333333,-87.6980756666667,311,398,193,199,105,195,709,300,392
"170","15643","Kosciuszko Park",41.9305571666667,-87.7237876666667,188,196,101,97,79,90,384,169,198
"171","15644","Central Park Ave & Elbridge Ave",41.935337,-87.716889,250,236,154,147,90,86,486,176,301
"172","15645","Richmond St & Diversey Ave",41.9318826666667,-87.7012991666667,246,261,131,130,109,126,507,235,261
"173","15646","California Ave & Altgeld St",41.92669,-87.697668,425,424,248,248,162,164,849,326,496
"174","15648","Campbell Ave & Fullerton Ave",41.9246813333333,-87.6892741666667,371,365,190,185,164,159,736,323,375
"175","15650","Spaulding Ave & Armitage Ave",41.9170636666667,-87.710299,425,470,251,245,163,202,895,365,496
"176","15651","Humboldt Blvd & Armitage Ave",41.91751339399,-87.7018089555,510,509,308,295,185,190,1019,375,603
"177","15652","Central Park Ave & North Ave",41.90965687563,-87.7166319516,100,111,69,65,26,36,211,62,134
"178","15653","Troy St & North Ave",41.9098128333333,-87.7053461666667,290,236,149,120,120,101,526,221,269
"179","15654","Spaulding Ave & Division St",41.9027153333333,-87.7092305,194,175,119,113,70,51,369,121,232
"180","15655","Albany Ave & Bloomingdale Ave",41.91402671273,-87.705126462,510,501,318,303,177,181,1011,358,621
"181","15664","Artesian Ave & Hubbard St",41.8895318333333,-87.6881115,352,289,247,191,96,85,641,181,438
"182","15666","California Ave & Lake St",41.88445395657,-87.6962981368,110,92,61,58,41,32,202,73,119
"183","15667","Western Ave & Monroe St",41.8798815,-87.6860371666667,260,285,147,145,91,121,545,212,292
"184","15668","Western Ave & Congress Pkwy",41.8745293333333,-87.6863336666667,455,469,260,249,189,201,924,390,509
"185","15682","Kedzie Ave & Roosevelt Rd",41.8664983333333,-87.7064886666667,25,41,13,17,10,21,66,31,30
"186","15685","Central Park Ave & Ogden Ave",41.8540635038745,-87.7151173353195,68,50,27,26,37,23,118,60,53
"187","15686","Kedzie Ave & 21st St",41.8535233333333,-87.7050541666667,31,29,16,16,13,9,60,22,32
"188","15687","Central Park Ave & 24th St",41.8481183333333,-87.7150441666667,23,30,17,16,5,11,53,16,33
"189","15689","California Ave & 23rd Pl",41.84910969176,-87.6951398068,106,92,63,53,37,33,198,70,116
"190","15691","Albany Ave & 26th St",41.844475,-87.702013,20,21,8,6,9,13,41,22,14
"191","15692","California Ave & 26th St",41.84404003127,-87.6952959227,48,38,29,24,19,14,86,33,53
"192","16010","Keystone Ave & Fullerton Ave",41.92459,-87.72785,84,109,35,37,43,63,193,106,72
"193","16806","Bosworth Ave & Howard St",42.019537,-87.669563,119,95,44,40,73,54,214,127,84
"194","16903","Cicero Ave & Lake St",41.886841,-87.745261,26,12,20,9,6,3,38,9,29
"195","16905","Central Ave & Lake St",41.887664,-87.765469,54,40,47,29,4,9,94,13,76
"196","16906","Austin Blvd & Lake St",41.8879208333333,-87.7744586666667,127,114,108,97,16,14,241,30,205
"197","16907","Central Park Blvd & 5th Ave",41.875679,-87.71547,12,8,2,3,10,4,20,14,5
"198","16912","Cicero Ave & Flournoy St",41.872131,-87.746619,8,6,2,2,6,4,14,10,4
"199","16913","Cicero Ave & Quincy St",41.877613,-87.745405,12,12,8,7,3,5,24,8,15
"200","16915","Central Ave & Harrison St",41.8730055,-87.764525,20,23,17,17,3,6,43,9,34
"201","16916","Central Ave & Madison St",41.880127,-87.7631596666667,21,25,6,4,15,21,46,36,10
"202","16918","Austin Blvd & Madison St",41.880281,-87.774453,44,29,37,25,7,4,73,11,62
"203","16920","Central Ave & Chicago Ave",41.8949323333333,-87.7648953333333,59,61,43,42,15,18,120,33,85
"204","16921","Austin Blvd & Chicago Ave",41.8948405,-87.7745766666667,37,41,19,19,16,17,78,33,38
"205","16932","Ashland Ave & Pershing Rd",41.8234691666667,-87.6655961666667,33,32,15,11,16,18,65,34,26
"206","16933","Morgan St & Pershing Rd",41.823613,-87.650931,22,27,7,6,15,21,49,36,13
"207","16937","Ashland Ave & McDowell Ave",41.80887,-87.66454,41,52,28,29,13,21,93,34,57
"208","16940","Ashland Ave & 50th St",41.8030125,-87.664677,15,11,14,6,1,5,26,6,20
"209","16943","Ashland Ave & Garfield Blvd",41.7929338333333,-87.6644021666667,30,19,18,12,6,7,49,13,30
"210","16948","Ashland Ave & 63rd St",41.779374,-87.664843,31,21,20,10,7,9,52,16,30
"211","16950","Ashland Ave & 66th St",41.7740678333333,-87.6638195,14,16,12,11,2,4,30,6,23
"212","16953","Vincennes Ave & 75th St",41.7579903333333,-87.6311863333333,26,38,22,19,4,19,64,23,41
"213","16970","Bennett Ave & 79th St",41.7518836666667,-87.578521,16,10,11,8,3,1,26,4,19
"214","16991","Milwaukee Ave & Cuyler Ave",41.954468,-87.749594,76,80,52,52,22,20,156,42,104
"215","16994","Kilbourn Ave & Milwaukee Ave",41.9470751666667,-87.739926,38,33,29,16,9,17,71,26,45
"216","17660","California Ave & Cortez St",41.9004063333333,-87.6967158333333,589,596,373,339,196,226,1185,422,712
"217","18003","Fairbanks St & Superior St",41.8953535,-87.6201985,1159,1100,463,433,651,625,2259,1276,896
"218","18016","Bernard St & Elston Ave",41.9499231666667,-87.7139393333333,119,119,77,77,37,38,238,75,154
"219","18017","Central Park Ave & Bloomingdale Ave",41.914166,-87.716755,265,289,85,81,155,183,554,338,166
"220","18022","Archer (Damen) Ave & 37th St",41.826712,-87.683144,42,48,10,7,26,35,90,61,17
